id,house_size,bedrooms,bathrooms,floors,year_built,location_score,distance_city,garage,garden,school_rating,crime_rate,house_price
2474,272,4,2,2,1976,6.337316957643733,14.02636861057654,0,1,5.187547816088674,0.21453938307087506,986592
2475,260,3,1,2,2021,6.9220502182040855,3.0055464878856872,0,1,5.615586902854302,0.04392797676576854,986140
2476,81,5,2,1,2019,5.566520287021556,29.867268565495397,2,0,8.002156888811513,0.4388892060165993,374516
2477,60,4,3,1,1971,7.5986391530996,21.026325044433534,2,0,2.9593297923281714,0.894725345489034,290975
2478,81,2,1,2,2002,4.786126993688597,1.3936540370048336,1,1,4.906759947665255,0.4507378783641378,427665
2479,152,5,3,1,1981,1.0390314143341257,20.911173027325678,2,1,5.546146301889179,0.5719643403992213,555246
2480,144,2,1,2,2017,3.380850440994447,23.858919585348982,1,1,2.5220590614864933,0.2083680822090691,462510
2481,231,5,1,2,1981,9.513147955371434,6.127486108454535,2,0,7.3174844916359065,0.4640739372715301,972004
2482,56,1,3,1,2022,7.869009278508059,25.28816555759996,1,0,1.5064366736022512,0.4806545627333253,225154
2483,159,4,3,1,1979,2.7058044182260828,18.547067793448583,0,1,6.27321248542883,0.23514122175120045,582472
2484,168,4,2,1,2010,1.599876927357006,24.71524407553438,0,1,2.819279442014666,0.16379666745424448,555958
2485,169,1,2,2,2022,4.157172086055676,21.64246306616424,2,0,1.0762143472081311,0.35025776801445785,530358
2486,99,3,3,1,1996,8.526717360281493,21.28654413410803,0,0,3.8419446890622266,0.03886544992214913,442931
2487,87,4,1,2,1987,1.9538147194437485,5.168110761017848,1,1,4.862266124620629,0.16645178461694343,394228
2488,68,2,2,2,1973,5.890184841666667,9.816008290040498,1,1,8.355710615937461,0.7313534891546963,422552
2489,136,4,1,2,2009,3.4750022054580176,15.935739491108162,0,1,4.670610888713532,0.6491338489336766,461731
2490,49,3,2,1,1992,7.536295201052976,3.8201248852723806,0,0,9.238920104526095,0.31278081619018416,432118
2491,281,2,2,1,1990,1.0036928425364815,14.615544875553224,0,0,8.58284920155182,0.5511619685079292,879949
2492,353,2,2,1,2005,3.494567143133421,13.636944671027385,2,0,2.734638440552366,0.8293849548983966,1125088
2493,271,1,3,2,1999,7.113253280261604,7.341738188546718,1,0,2.4014558182473915,0.8391447007744103,975844
2494,316,5,1,2,2017,5.920754608146879,6.39167485718597,2,1,3.1945782290015607,0.6543769079495858,1131943
2495,323,1,3,1,1990,8.009790639263162,7.79753748171171,2,0,4.237137039321706,0.12405338732900395,1203622
2496,242,5,2,1,1992,2.419083400964846,18.35064948697657,1,1,6.251325116829654,0.16290023470019077,850975
2497,286,1,3,1,1990,5.778779814159292,12.741094961098417,1,1,2.1167335158415708,0.2916732016227547,1007716
2498,329,5,3,1,1977,2.7619281140777225,12.711793257342697,1,1,5.788371557447359,0.6707147390441556,1131243
2499,303,4,3,1,2008,6.752981253832042,5.861129723264442,2,1,6.226959092591202,0.25800386959898036,1210643
2500,253,2,1,1,1982,2.182082732515358,23.727299679075788,1,1,6.9480121831897215,0.46443248378736623,748092
2501,239,5,3,1,2009,2.338244295992069,21.161191963836824,0,0,5.950828453366989,0.8255256401668054,791581
2502,118,4,3,1,1991,3.953847174651387,13.15771434902286,1,0,8.426545034026386,0.8917737499617389,502684
2503,382,3,3,1,1976,4.617157816655475,4.694956617650263,2,1,6.774313971239656,0.8385453652005037,1317223
2504,383,1,3,2,1993,5.487036854656486,21.58367568063422,0,1,9.320963932593603,0.11643868425985504,1303820
2505,212,3,3,1,1974,6.226361830063374,27.015908090565308,0,0,7.308316899486208,0.9107541151537312,700510
2506,108,4,3,1,2019,5.219324378324937,5.7587268875958495,2,0,4.9249919516658345,0.6841387193729794,531971
2507,126,3,3,2,1995,1.4107484990614776,18.27848258716254,2,1,2.8871612094653747,0.6187865983467516,408362
2508,140,3,2,2,2020,4.091143392269166,13.017109662072825,1,0,1.0946863750848128,0.24754510238911032,554342
2509,47,4,3,2,1979,1.5524375092017793,3.085685605520931,0,1,1.8136255382137212,0.9282278691594367,248696
2510,372,2,3,2,1980,2.062753969317943,21.911896775421493,1,1,2.707081669286991,0.01736106640703483,1161856
2511,239,5,1,2,2009,1.835412109852519,2.5988429032141043,0,0,2.9479721715454144,0.08218601345906251,879210
2512,126,1,2,2,2007,2.4228598340669927,21.2158289382011,2,1,7.6783967321541455,0.1536745770073713,439269
2513,82,5,3,2,1980,8.316284800209033,8.794010380838097,0,0,4.47450218262256,0.6941444327860231,491957
2514,148,1,1,1,2017,6.648151569735429,17.18696270158306,0,0,3.920855340403273,0.6228572849291513,496501
2515,191,5,3,1,1999,5.561028190778665,5.233388340892711,0,1,1.4713079841723502,0.9446777976679388,750176
2516,56,3,3,1,1973,7.5903176147056115,11.441457660968874,1,1,5.847944916904639,0.348981717573393,392357
2517,172,2,3,2,1971,9.651013984337279,3.570639907747895,0,1,6.51617993206526,0.3476167407587746,763839
2518,187,3,3,1,1982,4.759076307507412,14.285456823643853,1,0,8.900716744048164,0.6695340082602812,721590
2519,316,2,3,2,2008,4.306707483267841,6.792075720090274,0,1,5.525578511706327,0.174157213165556,1137163
2520,271,4,1,1,1986,9.799962076041759,6.043949113503693,1,0,1.0694814516372109,0.46404263945894686,1064446
2521,353,1,3,2,1992,7.941973288241232,3.6609963407404957,1,0,1.5875088198208276,0.015433249046840958,1290583
2522,267,1,1,1,2014,7.994001037132151,23.08030326500348,0,1,3.439048050892521,0.5920395072719087,900315
2523,178,4,3,1,1979,6.399480655197891,19.365836380427574,2,0,2.2526702522995055,0.7839903943127992,659100
2524,250,5,1,1,1982,5.563075860651603,5.128667046839487,2,1,7.935286682255471,0.20375432985326924,967819
2525,67,4,2,1,2011,5.955325392235913,14.436666937695438,0,1,1.9707128301061867,0.30717066208121135,326034
2526,90,4,3,1,2008,6.868765456225403,19.996096155530957,0,0,2.4470513446452666,0.1318393208785532,413758
2527,300,2,2,1,2011,4.3915541546070305,26.403026214407653,2,1,7.001086273106934,0.6156745110886563,954283
2528,300,4,2,1,1998,8.040652881182158,2.2573785558638884,1,1,3.1566553164549953,0.5640205294877706,1133962
2529,389,1,2,2,1985,9.18298849233663,11.189470632064067,2,1,9.721728918718213,0.8263961753818642,1456695
2530,391,3,3,2,1972,6.1415531754913655,18.670620727614427,2,1,8.76868928084351,0.9703437059738782,1365615
2531,47,2,2,1,2005,4.433280606318638,0.9607144906095657,2,1,7.700861545824714,0.9836435837412172,368874
2532,359,2,1,1,1973,7.260308063884895,7.6840298832044605,1,1,4.088228214851016,0.10716776571184716,1261740
2533,177,5,3,1,2005,2.639480987625014,22.474565781491048,2,1,1.511019768720622,0.5531365110219083,592697
2534,77,3,2,1,1985,9.717153834053317,10.994228675118753,0,0,4.027608624569692,0.7896547292568165,428173
2535,150,2,3,2,2010,6.9218861918319625,2.9925948177474906,0,1,4.390568741312402,0.6589830805267899,616098
2536,259,4,2,2,1975,1.608118507778149,18.984562070238926,1,1,2.146895298126466,0.8969867225389521,804089
2537,376,2,1,1,2011,5.767750643666028,7.876557407907614,0,0,2.0857672389321404,0.44171918789287945,1233731
2538,262,2,3,1,1997,7.753066743329657,21.198795748727452,1,1,7.012974970073184,0.42709707318072376,943906
2539,175,2,3,1,2005,3.5006133257041494,27.05515871624219,2,1,3.0916218294396702,0.026112542199035804,555971
2540,295,5,2,1,1992,1.4589058626756117,16.071842680057166,2,0,7.10209634219013,0.0156498131076257,999804
2541,399,2,1,2,1981,5.402461941099458,18.174743845116918,0,1,5.934712130164274,0.6926459716003112,1301501
2542,368,2,3,2,2011,8.50261999118781,15.674975225604058,0,0,9.113174648433986,0.47146614653665286,1290911
2543,88,5,2,2,2000,3.263809351522404,24.614541658876355,2,1,8.174528899340748,0.6602307891443666,361323
2544,331,3,1,2,1981,7.453118023939971,7.6305818115890345,2,0,2.362348293933569,0.2382223308705319,1179165
2545,363,1,1,1,2001,4.670116144734108,12.345543115850493,0,1,6.491453929870531,0.8630922640980163,1172400
2546,117,5,1,2,1994,1.5366885232438863,26.903427272680254,1,0,6.878140744169431,0.9028645103102833,342463
2547,144,5,1,1,2020,3.7356674482893677,21.847557673855107,1,0,8.758490476014357,0.6622967180233662,544870
2548,208,2,3,2,1998,3.8251216474142207,9.942532642024243,1,0,6.768610863760097,0.27780133843469723,762084
2549,256,2,3,2,1988,9.141978629024317,25.06265206924686,0,1,2.266427957883079,0.21615596941108306,901557
2550,158,1,1,1,1991,9.835733458939918,7.545314212963225,1,0,3.326043059612294,0.6254998663015056,675707
2551,229,2,2,2,1993,2.8879101667700677,19.208290904427383,1,1,6.73839058384345,0.9407779775408281,732522
2552,294,4,2,1,2002,4.874615614034104,28.715480243429077,2,0,9.207481369542993,0.5781124511688721,965921
2553,305,2,1,1,2005,9.790331086007516,17.453973907867386,2,1,9.023760701292959,0.8393048437748853,1135739
2554,188,2,1,1,2014,4.665413440514886,24.0842768742717,2,0,4.2326752663789735,0.5654055485545575,606696
2555,203,4,2,1,2009,4.142539882282229,22.195206965708092,2,0,8.476059787484125,0.674601293761134,678887
2556,179,1,1,1,2015,1.9889336123442096,26.038770411568965,2,0,5.601591082083846,0.5677766453198521,529569
2557,386,4,1,2,1985,7.779560511207696,29.07854329224828,0,0,5.179084957199891,0.5753637495223093,1231702
2558,297,5,3,2,1971,5.023050028087305,1.1583384331379953,1,1,4.157984232289542,0.7392500927926164,1114410
2559,308,4,3,1,1977,6.7479665686066195,1.3221582555822726,1,1,7.103825147478703,0.39624438780054905,1195425
2560,220,3,1,1,1982,5.588710953805169,18.03545781863406,0,0,6.3963785184336395,0.9039976943593818,755048
2561,199,5,1,1,1999,2.5708342473551955,28.650237842794212,1,0,4.37197451984097,0.8634928484727489,588375
2562,390,2,3,1,1970,2.5873281608481227,14.82765064306719,1,1,7.865543684225194,0.7253142592990688,1267298
2563,327,5,1,2,1981,9.457806927926171,25.273497136318905,1,1,4.414109327173428,0.743426192358295,1180510
2564,327,1,3,1,2018,9.005672315523222,23.153278717010295,2,1,6.259485649144731,0.4132408084299689,1141904
2565,265,1,3,2,1976,6.495706044902706,15.198442082581888,2,0,4.531446190808979,0.8325264756726789,905066
2566,50,4,2,2,2017,1.0111982743313646,15.63858366633047,0,1,2.051889993666286,0.9326095335783212,149133
2567,49,5,3,1,1983,4.899660767130087,13.36298567162574,2,0,2.4507493809126433,0.7951486076490979,293310
2568,310,2,2,2,2011,5.773852047026283,7.939862388344144,1,1,6.910649850784207,0.133022904144386,1120528
2569,312,1,2,1,2004,5.044940266645277,25.8320119192857,0,0,8.30101050273033,0.7866219217153588,980059
2570,222,2,3,1,1997,9.329045019346372,6.682319063207345,1,1,5.216166680488925,0.46457149379736984,898921
2571,192,3,1,2,1981,1.3677925731269398,27.254156225518013,1,0,3.930284720131343,0.6086995099040906,538333
2572,354,1,3,1,2009,6.894356559425349,11.111964483450869,0,0,4.028477332127404,0.9911599581512242,1146163
2573,373,4,2,1,2017,3.8245275878732286,1.2816705412818599,1,1,6.378825668869081,0.35935480946073994,1335915
2574,163,3,3,2,1993,6.03529350218793,5.467151808795187,0,1,5.209205022021569,0.3485283851073112,683960
2575,153,5,3,2,1970,6.9032560914192045,26.690830547880022,0,0,1.006648349716221,0.2631329798274108,558132
2576,317,2,2,2,1986,4.967391835554419,4.289113994449934,1,1,7.943247772536145,0.12712312028753536,1159872
2577,252,1,3,1,2007,2.335369455444119,22.29382328505873,1,0,2.280861440422843,0.16817367351299073,734597
2578,211,3,3,2,1997,5.6713431671956185,5.893004411846104,1,0,7.073290734354801,0.5142689904607677,815416
2579,327,3,2,2,2002,9.3966054936903,15.21852044281508,1,0,4.097925205704013,0.909799826874344,1210137
2580,213,1,1,2,1993,5.822921610021806,6.553606816202825,0,1,6.202023276391066,0.8098992674908246,776579
2581,152,5,2,2,2016,2.1064585386915704,10.328380414167002,2,1,8.696056388380711,0.1824920735062836,650328
2582,161,5,2,1,2014,8.417467222001939,4.1822556198353595,1,0,2.388453370671569,0.5616901456967606,716937
2583,71,4,3,2,1975,2.9957039844664846,16.90206714560859,0,0,7.998716863331758,0.8469246415331297,304962
2584,261,5,2,2,1990,4.331952783047905,11.291843696520035,2,0,1.3447760480631699,0.5394930311722747,898697
2585,158,4,3,1,2014,4.858814133323294,11.281783925829636,0,1,9.292317225934791,0.9114321213338322,682310
2586,78,3,3,2,1973,4.057293225463785,1.6379378623715741,2,0,2.814278781263052,0.9078849597268268,389306
2587,307,1,3,2,2002,4.640065635648344,4.515787479598494,2,0,8.14972324977886,0.34824402952797473,1096228
2588,272,5,2,1,1979,8.15932564822597,21.372149325954613,2,0,1.6049844391440649,0.8739295729110027,971772
2589,57,4,2,1,2005,3.0102310891405986,9.123448249629693,1,0,3.9434357879726667,0.5851158037900308,268365
2590,188,3,3,1,1982,5.233767036785032,13.541039951302254,2,1,6.701926557278422,0.4798463092091675,712122
2591,188,5,1,1,2005,1.1800770865356849,23.010501909821713,2,0,6.929422061074166,0.774265274797547,620851
2592,165,2,1,1,2017,5.5689932737436605,13.620344439686155,0,0,7.289286339877067,0.7896167580218049,600258
2593,341,3,2,2,1978,2.005197800012996,7.15546642780539,1,0,4.1577316769802035,0.6754223616541954,1114042
2594,399,5,3,2,2000,3.5401234801132877,16.71981517242935,0,0,6.994074050987162,0.8108937707558533,1307251
2595,277,3,3,2,1973,3.923860548836122,24.135577178536895,1,1,4.856512917364285,0.9514239123559285,892595
2596,174,1,2,2,1989,1.7411736307771903,18.18943556440075,1,0,6.093279295720684,0.8730874537062066,483787
2597,190,1,1,1,1977,4.245095470718222,12.895346843737627,1,1,5.925038408215637,0.0742532708865834,663951
2598,275,1,2,1,1996,5.482516617689846,4.205923263856568,2,0,2.5132587954552674,0.8500289768086469,914335
2599,263,2,2,1,2005,4.879858791946973,7.837038657517087,1,1,8.619384337004078,0.7815276919320837,988415
2600,242,1,3,2,1978,3.52382783148585,28.410506894271553,1,0,8.804270305980364,0.9267413939175,743779
2601,295,2,2,1,2012,3.653694646388544,23.26833740078064,1,1,2.8335282453095383,0.7395689567882813,898230
2602,125,1,1,1,1993,6.702247318454216,3.0833706851206113,1,1,4.7488013861128815,0.8778535172685874,524598
2603,189,3,2,2,2006,7.4655629323922295,0.6626808743084025,0,1,5.183881933653703,0.010218761784698827,853631
2604,274,5,3,1,2010,6.18877586699905,5.674870566601195,2,1,5.940298151121613,0.977805324332496,1094304
2605,384,5,1,1,2009,9.785692366227316,28.3447767794171,1,0,1.2004534456673706,0.19090630406048814,1307537
2606,61,1,3,2,1999,9.503866569349183,17.611148072597036,2,1,7.829336211268645,0.8642295554286445,390836
2607,387,5,2,2,1995,1.8862205934004321,25.24046275034992,2,0,8.757624766819255,0.9296106328802604,1221865
2608,324,1,2,1,1973,3.3523696445502527,14.224137883431613,1,0,2.279744900019023,0.002223433445791234,1018698
2609,308,1,2,2,2021,8.815547015836977,24.88576650448204,1,0,9.069660565944954,0.9136780906680596,1051752
2610,297,4,3,1,1970,1.2669716276114529,1.5005343238644495,2,0,8.658209947692612,0.8292118829158499,1014503
2611,68,4,2,2,1989,6.329774499627603,13.091173686902057,2,0,5.880310749973674,0.9224126455946065,350858
2612,252,4,1,2,1997,9.590495857576597,11.639037268763316,0,1,3.472585390560844,0.1768823049950864,999790
2613,322,2,1,2,2014,7.108459073111431,29.45561896921923,2,0,2.8674070685231605,0.777440933452345,1003795
2614,89,4,3,2,1993,1.8273998074038198,9.36403410354386,1,1,5.4021289857613475,0.487485854754508,414416
2615,134,1,3,1,1997,7.730359578642233,12.79904702973082,2,0,5.564837314995774,0.2576890349997404,563871
2616,127,3,3,1,1997,4.38836197099382,22.88462503333621,1,0,6.866815109018294,0.7561714039618787,483582
2617,83,4,2,1,1974,9.293802529943685,26.481036433639016,0,1,8.214737093130974,0.47325322636778444,429472
2618,317,4,1,2,2001,3.576846570007331,26.412451140415218,1,0,9.410498829684075,0.8998846875339974,995401
2619,210,3,1,1,2021,5.259088310739141,12.138070684506813,1,1,8.166528044768677,0.7107315033239198,774036
2620,228,1,1,2,1999,7.719464639914956,28.482371115523044,2,0,9.181407902824935,0.13914538296029755,789995
2621,392,2,3,1,1990,3.317859739288965,19.77851184980752,2,1,5.494316494780273,0.2507634708908424,1277901
2622,223,4,3,2,2011,2.6360411269342365,25.608498672519296,1,0,1.349961345271058,0.2645335303043861,680776
2623,42,3,2,2,1985,1.024373275329023,27.825178210456823,0,1,1.4664716245596192,0.34405009025280253,45179
2624,230,1,3,2,1977,5.391656435964543,7.391191836707686,1,1,3.4163877309834754,0.6664504292449442,832628
2625,157,5,1,1,1981,9.357557247904976,15.226355314625813,1,1,6.525875952594605,0.894332563754259,710434
2626,58,2,2,1,2001,3.5333845946286013,17.840020225490075,1,0,4.017017350421193,0.5937002570940904,219492
2627,62,3,3,1,1994,1.39040676167554,24.171911944922364,1,1,2.495293341353254,0.7518017116321575,178801
2628,69,3,3,1,1972,6.583881539032875,12.334388063503624,0,0,8.654455870411192,0.31673289663091775,407784
2629,334,3,1,2,1995,1.505529229774535,6.70825058663385,1,1,9.864952947126291,0.5224648058929375,1145460
2630,147,4,2,2,2005,5.562210110260326,22.425418741236726,1,0,1.149773740247091,0.5041263436110719,546100
2631,320,5,3,2,1986,4.433767369396732,17.973867325639084,1,0,1.804816831513155,0.7010598246394338,1034794
2632,167,2,3,2,1996,5.278814683693192,26.99981891752458,2,0,5.494048799156652,0.5179589443333693,608505
2633,268,1,2,1,2022,2.4637625773488496,19.82338442727564,2,0,4.039005230495102,0.3342536306388302,851885
2634,150,1,2,1,2021,1.811816925263703,0.9963965209734704,0,1,8.039360929527884,0.2439074028523427,577074
2635,175,5,3,2,1991,7.740917899736537,29.016216302963024,0,1,6.888719835733028,0.25470594887345654,702644
2636,225,3,3,1,2014,3.211000840536244,17.9967654616142,1,1,1.6165932897283133,0.9808844273238302,744081
2637,183,3,1,2,2007,8.203816858890246,18.078379321930264,0,1,5.9039488978471315,0.3574764867707326,736067
2638,111,3,2,2,2004,7.826025538361769,27.32321114270896,1,0,4.028792906452576,0.8066040970137983,437522
2639,168,3,3,2,2015,2.7854098364286237,20.082360611950772,0,1,9.686013609752832,0.07136640206425904,643090
2640,300,3,3,1,1976,9.174614539736186,14.639974904072293,2,0,5.277511439484327,0.08965322909999063,1109766
2641,42,5,3,2,1972,2.451516322807874,3.6649173640419317,1,1,9.348973383846726,0.6861511524599697,311131
2642,143,4,3,1,1975,8.174311736812271,28.884864048719784,1,0,1.2715713148671468,0.45720911810250886,535083
2643,263,2,1,2,1982,4.784803486554567,2.8153776474612786,2,0,1.929471997870754,0.8804932992918116,927793
2644,359,3,2,1,2015,2.647146841202459,5.523843663644743,0,0,4.476421341499042,0.8622202742823336,1204214
2645,393,4,3,1,1984,9.443001849833475,24.67633744350088,1,0,8.982610352700156,0.7556572407474075,1397745
2646,49,1,2,2,1995,9.669317377604486,14.966957187410323,2,0,5.901436714872117,0.8153162212852013,320913
2647,341,5,2,2,2017,5.602356206237718,5.7589202572199465,0,0,8.417264723940017,0.8705040791261739,1232455
2648,270,4,3,1,2002,5.222570658641197,8.941776393080625,0,0,3.5517667023537474,0.7835755494493052,942334
2649,258,3,3,1,1984,9.107575595063539,29.82342462421538,0,0,2.003448726783769,0.5268922499358235,865781
2650,105,3,3,1,2008,6.365230098478159,17.72859395256826,1,1,3.214349386767965,0.26474653699729145,449194
2651,151,3,1,2,2010,3.39434760956203,12.347596425910718,2,0,6.8077307000597065,0.7873823411627027,564196
2652,52,4,3,2,2016,4.826775311691527,26.34841498930973,1,1,8.842753892931851,0.31770827101138654,297358
2653,125,3,2,1,1983,8.523901706278723,14.651056870733386,0,1,5.094993953659146,0.24481799454807074,601428
2654,273,4,2,1,1988,8.736069766192848,9.584096099173928,1,0,2.7425397707605623,0.17166761841585354,1053568
2655,129,3,1,1,1997,9.45327523133362,5.344560362806125,0,1,6.738508413206731,0.6271885272570952,637403
2656,353,1,3,2,1993,3.5943479845980724,22.461841838751845,0,1,2.7724057410570744,0.24247897630363835,1098002
2657,93,1,3,2,2019,7.119574812709396,18.088581243243247,2,1,6.132589320325138,0.37482763694602683,462224
2658,51,2,1,1,2010,1.6154993110109346,3.224443102580152,1,0,1.9206255041730622,0.7090629993223775,216803
2659,248,3,1,1,2002,7.533123899740765,17.953377726806465,2,1,8.300215613266504,0.7938292583433841,949498
2660,53,3,3,2,1981,6.068797210411719,5.203800199476478,1,0,8.246499910285639,0.3147646643544524,396120
2661,160,4,3,2,1979,3.2478948378062547,29.46073350368743,1,0,5.871299482356861,0.8428000904493764,480418
2662,59,4,2,1,1976,6.891687237284498,8.161418531717121,1,1,1.3436434559647614,0.05795673635250709,399488
2663,114,3,3,1,2015,2.216638918780535,21.032477302369188,0,0,3.5216687451897375,0.9858727959407777,361072
2664,282,2,3,1,1970,4.004256670612895,19.85332955824966,2,1,2.244563661376465,0.41687646496827113,950190
2665,262,3,2,2,1984,4.608222389145567,20.89486799934998,2,0,5.711102542611571,0.3248852165459306,871812
2666,109,4,2,1,1970,7.99423447396363,13.18484994705136,2,1,1.9156087204383885,0.923675746123213,512146
2667,351,3,2,1,2014,3.779058758749954,2.692788060699122,0,0,8.827538553577382,0.1323890255475909,1249288
2668,250,4,2,1,1989,1.4413118688301352,29.410217637847015,1,1,8.65147859539506,0.35779871239912,782099
2669,140,3,1,2,1971,2.626666249391912,6.150012117961098,1,1,2.404882673520891,0.35890111799863356,493231
2670,225,5,2,2,1972,6.472838177544719,23.20674855822766,0,0,7.253992315062087,0.42436169846672633,817616
2671,171,4,1,2,2005,1.137253424550634,4.558418256848202,1,1,7.2685295945879345,0.8483390771341213,622275
2672,150,2,2,1,1985,8.130090450433519,8.795311928007129,1,0,4.570789564633945,0.8493814840593896,620811
2673,171,5,2,2,1998,9.110080705226869,17.016656136352466,2,0,2.376991827218431,0.5916372967412805,724611
2674,59,3,2,2,2013,5.4585784733217535,12.697346186553181,0,0,2.188969500311497,0.9917587620718061,297171
2675,63,4,3,2,2005,7.368673765306139,28.768861938771174,1,0,7.655283563358092,0.8441607784135955,332973
2676,266,5,1,2,2013,5.164091114615377,25.506713242288072,0,1,2.981596724713687,0.6810692599668946,850874
2677,193,2,2,2,2008,3.7788696506336126,27.692815251804145,0,1,6.431083820604361,0.19945842249965184,642028
2678,332,4,3,1,2021,2.483797408088774,19.400548630685833,1,1,8.792934548844654,0.549730738870102,1129728
2679,269,5,1,1,1972,5.663460588712548,6.9580133825771275,1,1,6.337894943803123,0.21390673999403342,1044519
2680,349,5,1,1,2006,9.36900611409305,15.795733128969133,0,0,9.765661069885143,0.3016562329896023,1339226
2681,398,5,3,1,2013,9.009749501963558,23.083235188416417,0,0,6.809517035459104,0.6858638076409685,1387617
2682,241,1,1,1,1981,9.27663220355963,2.4091875090261143,1,0,3.8314280208808613,0.1844197137990924,996518
2683,77,3,3,2,1989,9.697717540882046,25.961953545959737,2,1,8.672205985893946,0.09084098319643896,469538
2684,299,4,2,2,1992,2.4882217966835793,19.12485204480918,1,1,3.7982113414308496,0.5315455924956745,914154
2685,227,4,3,1,1991,2.3187280716046277,21.845358299921887,0,0,9.744133415697247,0.000951459119968634,830611
2686,96,4,1,2,2001,4.849852670645733,20.981715507001823,0,0,5.299587505547022,0.6089153482311243,345050
2687,59,5,1,1,1976,7.2038038251835665,25.50899037626489,1,0,9.579223614360535,0.9013415812019414,325153
2688,312,3,2,1,1991,4.9572452796888,3.0818679907279463,1,0,2.6523841340932517,0.19024268886333096,1097738
2689,158,2,3,2,2013,9.031189338461212,11.622796513007067,0,0,1.1025865470663936,0.382769128158179,644514
2690,110,4,2,1,1971,7.4565683541066425,15.327189596803173,0,0,2.765181663627895,0.9163664951051658,467888
2691,43,3,3,2,1983,6.705737249015818,16.624617758245837,0,1,1.8853153127818119,0.7038711802185735,273289
2692,260,3,3,1,1985,1.639340447313462,28.305377288340583,2,1,7.605604201629209,0.13531371766467504,838886
2693,53,1,3,2,1993,2.5780188473584698,1.752683287576453,2,0,3.3809108965972117,0.38199452246644783,274423
2694,42,4,2,2,1976,4.8533837882084825,26.058604721108697,0,1,6.7552677051064265,0.7559951813055709,199570
2695,255,5,2,2,1973,9.787372924221888,16.781081623651314,0,1,7.01791336151751,0.664777806136912,1009909
2696,268,3,1,2,2021,4.009678287253433,16.861530993351295,1,1,7.194208063719427,0.1556586359296902,948678
2697,375,3,2,2,2006,6.6697791626419685,9.949744474955539,0,1,8.49347309136478,0.06248208352842499,1356397
2698,225,2,3,2,2015,9.900154298796345,19.486795627441815,2,0,2.3406926895316604,0.6816648132580481,828526
2699,94,1,3,1,2010,3.3762255300963715,19.56918726565116,0,0,1.4541762830147762,0.6090227819156586,295488
2700,293,3,3,1,1974,2.500003209174213,6.0841722349002145,2,1,1.2673461793375234,0.059342704191783,1044056
2701,63,3,2,2,1971,5.916999539205998,20.4716754102301,1,0,1.9341100344759865,0.9748118915440798,238058
2702,201,5,1,2,1974,5.967013514602779,8.367836478678594,2,1,4.412669823443249,0.2524385710137531,782239
2703,197,5,2,1,1972,9.296979692572847,20.81920664904278,1,0,9.706383448129639,0.3860235486431327,838966
2704,121,2,1,1,2011,1.2378708567244638,18.552318379617226,2,0,4.179025880087849,0.17759748924147,389410
2705,198,2,2,1,1977,4.666399597479218,21.62058340865001,2,1,5.076306361929901,0.8285221702067569,696092
2706,227,2,3,1,1995,3.8111334261217453,1.0811440804713417,2,0,8.329570480844515,0.962568208458213,840425
2707,99,5,1,1,1979,6.139475333959401,4.198285779486185,2,0,9.267382174775888,0.21330567336301354,561217
2708,344,5,2,2,2003,1.0839731937460222,25.2859193492951,2,0,9.74297352845983,0.2831690840630796,1096406
2709,358,1,3,1,2015,7.399574275610146,11.731336209845997,1,1,8.438061022015372,0.7065159854843386,1281887
2710,250,4,1,1,2005,5.3649076824372175,25.18319145636515,0,1,5.522644522431696,0.5278891935519353,814716
2711,191,4,1,1,2022,7.3062028529759955,2.348890635311492,1,1,3.0652880305232384,0.1050674876471791,846019
2712,148,1,3,2,1981,5.030255922816985,23.19645495725088,0,0,6.385302605364514,0.9286192969143087,498903
2713,115,4,3,1,1989,5.267735498733273,2.971127513617252,1,0,2.7711554208136704,0.6111511089822163,506448
2714,69,5,2,1,1998,9.059947552651646,14.315635962574357,2,1,1.5015225902429052,0.3012575098939133,434018
2715,353,4,2,2,1983,2.8980833376203807,28.15842243143196,0,1,9.274185416283977,0.4898031290179852,1125987
2716,156,5,3,2,2017,2.957398610641864,2.7915030498842532,0,1,5.36311275324445,0.5002468516002953,638559
2717,395,1,2,1,1974,6.035289355992741,10.844532821614642,1,1,5.57416201498423,0.5254177627164895,1315673
2718,231,2,3,2,2017,6.942018470989766,15.791283660101655,0,0,6.482971234575017,0.49730569805428215,831345
2719,58,1,3,1,1996,4.192194101339334,27.033990643328412,2,0,5.062677016951061,0.5617932530499268,187718
2720,212,4,2,1,1973,5.67560050583417,10.31191222279639,0,0,4.999874184110979,0.3933527005590539,759559
2721,267,5,2,2,1998,3.05070761905779,24.30772753575948,1,0,9.236307858079865,0.14616269517653646,929618
2722,389,4,1,1,1972,2.223195600788455,21.686104467603457,0,1,8.348915160640557,0.664583109204249,1250815
2723,222,4,1,2,2002,3.144363850596273,9.558487451241891,1,1,2.9133297860568037,0.7924864972522105,728002
2724,152,2,2,2,1999,9.247357532756416,10.55399067764945,2,1,3.6259986629850367,0.8410182031523357,664139
2725,222,4,2,2,2005,8.216361975934674,6.134859456905505,1,0,6.945603761164183,0.021952105762874874,935723
2726,185,2,2,2,1978,2.262211103459892,20.942389860310143,1,1,6.1398272711841875,0.40462533022134506,591443
2727,358,5,1,1,1970,1.419042755036818,17.11152048625466,0,1,7.895434183938853,0.9784382419347061,1119895
