user_id,event_timestamp,age,tenure_months,monthly_spend,num_logins_last_30d,num_support_tickets,churn
435,2026-02-13 10:26:16.827297,53,6,13.65,29,1,0
436,2026-02-19 10:26:16.827297,51,8,59.36,3,2,0
437,2026-02-22 10:26:16.827297,48,25,154.46,12,1,0
438,2026-02-11 10:26:16.827297,27,18,36.05,22,7,1
439,2026-02-27 10:26:16.827297,36,25,111.71,7,5,0
440,2026-02-05 10:26:16.827297,49,12,50.89,17,5,0
441,2026-02-09 10:26:16.827297,18,15,12.3,11,8,1
442,2026-02-12 10:26:16.827297,22,59,55.83,30,7,1
443,2026-02-03 10:26:16.827297,21,26,195.42,13,3,0
444,2026-02-12 10:26:16.827297,33,41,162.29,33,3,0
445,2026-02-07 10:26:16.827297,41,45,192.32,17,8,1
446,2026-02-26 10:26:16.827297,33,26,102.69,33,0,0
447,2026-02-28 10:26:16.827297,19,47,30.85,10,1,0
448,2026-03-02 10:26:16.827297,45,32,114.11,40,1,0
449,2026-02-10 10:26:16.827297,49,10,96.33,11,5,0
450,2026-02-16 10:26:16.827297,44,16,170.43,48,3,0
451,2026-02-14 10:26:16.827297,37,7,28.64,14,9,1
452,2026-02-27 10:26:16.827297,41,17,102.77,30,2,0
453,2026-02-10 10:26:16.827297,29,23,38.51,48,2,0
454,2026-02-28 10:26:16.827297,52,26,71.69,28,2,0
455,2026-02-02 10:26:16.827297,50,21,150.1,25,5,0
456,2026-02-19 10:26:16.827297,50,22,100.44,17,7,1
457,2026-02-13 10:26:16.827297,54,58,81.42,31,6,1
458,2026-02-09 10:26:16.827297,29,7,84.95,21,3,0
459,2026-03-02 10:26:16.827297,20,14,97.29,37,3,0
460,2026-02-19 10:26:16.827297,18,15,159.15,16,9,1
461,2026-02-21 10:26:16.827297,50,53,179.5,22,1,0
462,2026-02-02 10:26:16.827297,57,7,191.51,23,0,0
463,2026-02-10 10:26:16.827297,27,9,159.51,49,8,1
464,2026-02-03 10:26:16.827297,46,51,69.93,7,1,0
465,2026-02-28 10:26:16.827297,30,48,140.75,40,7,1
466,2026-02-10 10:26:16.827297,29,8,93.14,5,8,1
467,2026-02-12 10:26:16.827297,48,50,58.39,4,3,0
468,2026-02-12 10:26:16.827297,19,59,169.77,43,7,1
469,2026-02-17 10:26:16.827297,52,23,17.3,28,8,1
470,2026-02-28 10:26:16.827297,40,29,181.33,27,9,1
471,2026-02-23 10:26:16.827297,34,18,97.68,10,9,1
472,2026-02-25 10:26:16.827297,43,31,131.07,0,4,0
473,2026-02-13 10:26:16.827297,25,30,135.28,42,6,1
474,2026-02-13 10:26:16.827297,46,52,180.07,18,9,1
475,2026-02-26 10:26:16.827297,43,39,130.97,8,3,0
476,2026-02-26 10:26:16.827297,27,35,126.65,26,0,0
477,2026-02-12 10:26:16.827297,43,18,22.66,33,2,0
478,2026-02-17 10:26:16.827297,51,59,108.5,43,4,0
479,2026-02-17 10:26:16.827297,58,42,38.53,3,2,0
480,2026-02-07 10:26:16.827297,24,39,150.11,35,6,1
481,2026-02-12 10:26:16.827297,21,17,107.32,17,8,1
482,2026-02-23 10:26:16.827297,28,14,139.24,14,5,0
483,2026-02-28 10:26:16.827297,46,31,17.92,12,9,1
484,2026-02-14 10:26:16.827297,53,24,26.11,18,0,0
485,2026-02-14 10:26:16.827297,42,35,146.1,48,6,1
486,2026-02-27 10:26:16.827297,38,44,23.7,5,2,0
487,2026-02-12 10:26:16.827297,53,45,23.54,47,4,0
488,2026-02-09 10:26:16.827297,27,34,12.3,11,9,1
489,2026-02-02 10:26:16.827297,54,3,191.74,36,3,0
490,2026-02-21 10:26:16.827297,26,37,150.13,16,9,1
491,2026-02-27 10:26:16.827297,41,43,77.12,22,4,0
492,2026-02-10 10:26:16.827297,52,40,66.34,25,4,0
493,2026-02-06 10:26:16.827297,52,26,76.44,28,5,0
494,2026-02-28 10:26:16.827297,53,55,157.18,32,9,1
495,2026-02-03 10:26:16.827297,35,23,135.66,26,9,1
496,2026-02-20 10:26:16.827297,56,44,45.19,24,5,0
497,2026-03-02 10:26:16.827297,49,39,43.08,9,7,1
498,2026-02-19 10:26:16.827297,41,15,28.7,46,7,1
499,2026-02-22 10:26:16.827297,40,56,135.46,22,8,1
500,2026-02-23 10:26:16.827297,49,49,155.23,20,7,1
501,2026-02-22 10:26:16.827297,54,4,60.36,20,1,0
502,2026-02-25 10:26:16.827297,29,29,13.98,42,9,1
503,2026-02-28 10:26:16.827297,30,22,25.61,12,0,0
504,2026-02-13 10:26:16.827297,40,25,193.89,36,9,1
505,2026-02-22 10:26:16.827297,42,13,66.13,32,1,0
506,2026-02-02 10:26:16.827297,52,18,156.15,23,1,0
507,2026-03-01 10:26:16.827297,58,33,128.69,43,2,0
508,2026-02-07 10:26:16.827297,47,16,82.57,10,9,1
509,2026-02-11 10:26:16.827297,34,45,49.08,16,6,1
510,2026-02-03 10:26:16.827297,37,42,33.06,3,1,0
511,2026-02-13 10:26:16.827297,42,44,126.85,46,0,0
512,2026-02-11 10:26:16.827297,39,2,157.18,24,5,0
513,2026-03-02 10:26:16.827297,30,55,132.34,29,8,1
514,2026-02-05 10:26:16.827297,36,35,110.76,8,2,0
515,2026-02-12 10:26:16.827297,53,42,17.97,20,5,0
516,2026-02-22 10:26:16.827297,29,34,194.01,19,2,0
517,2026-03-02 10:26:16.827297,58,30,161.76,18,0,0
518,2026-03-02 10:26:16.827297,36,59,65.64,18,4,0
519,2026-02-04 10:26:16.827297,29,55,196.19,11,9,1
520,2026-02-08 10:26:16.827297,26,13,124.36,36,3,0
521,2026-02-15 10:26:16.827297,24,13,120.66,41,6,1
522,2026-02-16 10:26:16.827297,45,18,152.13,16,5,0
523,2026-02-16 10:26:16.827297,31,32,164.24,36,9,1
524,2026-02-18 10:26:16.827297,48,32,134.73,47,6,1
525,2026-02-25 10:26:16.827297,36,35,34.34,38,4,0
526,2026-02-11 10:26:16.827297,33,59,74.27,27,3,0
527,2026-02-21 10:26:16.827297,22,39,186.34,40,6,1
528,2026-02-08 10:26:16.827297,52,46,52.68,34,6,1
529,2026-03-03 10:26:16.827297,29,52,80.71,46,5,0
530,2026-02-21 10:26:16.827297,42,29,92.09,47,7,1
531,2026-02-09 10:26:16.827297,38,49,93.49,17,3,0
532,2026-02-11 10:26:16.827297,53,29,126.46,13,9,1
533,2026-02-28 10:26:16.827297,40,53,189.18,34,4,0
534,2026-02-25 10:26:16.827297,33,44,55.73,43,3,0
535,2026-02-06 10:26:16.827297,56,57,33.09,40,0,0
536,2026-02-17 10:26:16.827297,59,16,47.52,6,7,1
537,2026-02-14 10:26:16.827297,56,56,178.52,40,0,0
538,2026-02-20 10:26:16.827297,31,44,132.7,12,4,0
539,2026-02-15 10:26:16.827297,48,47,64.32,17,5,0
540,2026-03-03 10:26:16.827297,22,57,165.03,36,5,0
541,2026-02-21 10:26:16.827297,52,10,173.66,12,4,0
542,2026-02-04 10:26:16.827297,40,30,170.84,35,2,0
543,2026-03-03 10:26:16.827297,46,25,184.6,30,4,0
544,2026-02-17 10:26:16.827297,28,39,57.93,1,7,1
545,2026-02-04 10:26:16.827297,35,20,153.46,15,1,0
546,2026-02-11 10:26:16.827297,29,5,97.5,8,5,0
547,2026-02-22 10:26:16.827297,26,1,169.98,8,8,1
548,2026-02-25 10:26:16.827297,27,30,148.41,37,7,1
549,2026-03-02 10:26:16.827297,34,49,157.53,10,7,1
550,2026-02-22 10:26:16.827297,55,3,134.67,21,7,1
551,2026-02-08 10:26:16.827297,24,45,43.71,32,6,1
552,2026-02-28 10:26:16.827297,30,14,113.56,35,7,1
553,2026-02-20 10:26:16.827297,57,56,197.09,44,5,0
554,2026-02-13 10:26:16.827297,59,30,188.1,22,1,0
555,2026-02-06 10:26:16.827297,26,50,18.2,44,1,0
556,2026-02-21 10:26:16.827297,44,4,41.31,44,7,1
557,2026-02-24 10:26:16.827297,19,18,35.03,33,0,0
558,2026-02-14 10:26:16.827297,22,37,147.94,8,5,0
559,2026-02-21 10:26:16.827297,46,25,165.38,23,5,0
560,2026-02-21 10:26:16.827297,54,48,50.57,7,3,0
561,2026-02-19 10:26:16.827297,55,1,106.11,6,9,1
562,2026-03-01 10:26:16.827297,36,53,169.73,35,2,0
563,2026-02-20 10:26:16.827297,25,46,149.23,17,2,0
564,2026-03-01 10:26:16.827297,18,15,113.03,2,0,0
565,2026-02-22 10:26:16.827297,39,9,122.17,27,2,0
566,2026-02-05 10:26:16.827297,34,15,106.59,5,3,0
567,2026-02-15 10:26:16.827297,24,49,66.53,43,4,0
568,2026-02-10 10:26:16.827297,42,57,117.35,43,2,0
569,2026-03-02 10:26:16.827297,21,24,140.89,20,5,0
570,2026-02-15 10:26:16.827297,53,4,175.93,27,4,0
571,2026-02-16 10:26:16.827297,23,12,130.9,39,2,0
572,2026-03-02 10:26:16.827297,48,59,154.61,0,5,0
573,2026-02-04 10:26:16.827297,36,58,40.41,35,5,0
574,2026-02-10 10:26:16.827297,56,37,97.7,20,7,1
575,2026-02-02 10:26:16.827297,44,37,11.77,42,1,0
576,2026-02-12 10:26:16.827297,27,43,56.87,34,0,0
577,2026-02-26 10:26:16.827297,43,6,148.03,12,3,0
578,2026-02-04 10:26:16.827297,36,39,198.44,48,6,1
579,2026-02-07 10:26:16.827297,56,56,28.84,9,9,1
580,2026-02-03 10:26:16.827297,20,46,86.28,43,2,0
581,2026-02-22 10:26:16.827297,30,24,162.01,46,2,0
582,2026-02-04 10:26:16.827297,45,11,48.77,9,4,0
583,2026-02-22 10:26:16.827297,37,13,115.47,45,4,0
584,2026-02-24 10:26:16.827297,45,34,149.28,12,9,1
585,2026-03-03 10:26:16.827297,25,25,127.04,36,2,0
586,2026-02-19 10:26:16.827297,58,7,45.72,37,8,1
587,2026-02-08 10:26:16.827297,56,52,77.52,23,3,0
588,2026-02-23 10:26:16.827297,18,4,158.92,1,2,1
589,2026-02-10 10:26:16.827297,20,59,115.3,21,1,0
590,2026-02-22 10:26:16.827297,30,8,10.99,16,9,1
591,2026-02-17 10:26:16.827297,45,20,154.59,35,8,1
592,2026-02-27 10:26:16.827297,42,29,16.71,13,3,0
593,2026-02-10 10:26:16.827297,50,54,151.69,9,2,0
594,2026-02-16 10:26:16.827297,55,53,48.47,34,6,1
595,2026-02-19 10:26:16.827297,23,51,192.03,24,7,1
596,2026-02-10 10:26:16.827297,49,45,79.91,2,1,0
597,2026-02-07 10:26:16.827297,38,46,72.12,46,6,1
598,2026-02-12 10:26:16.827297,33,10,38.29,37,4,0
599,2026-02-14 10:26:16.827297,38,43,68.06,16,4,0
600,2026-02-21 10:26:16.827297,28,34,176.56,11,2,0
601,2026-02-05 10:26:16.827297,54,57,199.3,23,4,0
602,2026-02-23 10:26:16.827297,53,26,79.98,28,1,0
603,2026-02-16 10:26:16.827297,52,41,95.24,42,3,0
604,2026-03-02 10:26:16.827297,36,49,147.19,24,5,0
605,2026-02-06 10:26:16.827297,37,58,178.38,35,0,0
606,2026-02-07 10:26:16.827297,35,3,122.68,25,9,1
607,2026-03-02 10:26:16.827297,58,56,84.39,37,3,0
608,2026-02-20 10:26:16.827297,31,6,88.4,0,5,0
609,2026-02-24 10:26:16.827297,32,5,142.17,19,8,1
610,2026-02-23 10:26:16.827297,48,5,10.61,27,1,0
611,2026-02-20 10:26:16.827297,18,54,127.72,15,6,1
612,2026-02-06 10:26:16.827297,20,47,77.54,46,5,0
613,2026-02-23 10:26:16.827297,33,23,160.9,16,1,0
614,2026-02-22 10:26:16.827297,40,49,27.67,39,7,1
615,2026-02-07 10:26:16.827297,28,9,121.76,27,6,1
616,2026-03-02 10:26:16.827297,29,35,101.38,11,4,0
617,2026-02-16 10:26:16.827297,27,20,132.04,26,4,0
618,2026-02-12 10:26:16.827297,49,58,22.32,41,6,1
619,2026-02-25 10:26:16.827297,33,49,120.2,46,8,1
620,2026-02-04 10:26:16.827297,25,59,116.68,29,8,1
621,2026-03-02 10:26:16.827297,55,42,116.53,40,8,1
622,2026-03-03 10:26:16.827297,29,35,124.66,33,5,0
623,2026-02-13 10:26:16.827297,41,50,138.53,36,9,1
624,2026-02-04 10:26:16.827297,45,18,162.95,5,5,0
625,2026-02-28 10:26:16.827297,25,17,61.27,6,2,0
626,2026-02-08 10:26:16.827297,45,24,166.76,31,0,0
627,2026-02-10 10:26:16.827297,53,3,104.67,31,6,1
628,2026-02-05 10:26:16.827297,43,32,24.64,24,3,0
629,2026-03-02 10:26:16.827297,25,35,21.12,32,0,0
630,2026-02-07 10:26:16.827297,45,38,73.51,6,7,1
631,2026-02-18 10:26:16.827297,45,13,159.13,11,5,0
632,2026-03-02 10:26:16.827297,54,56,144.46,15,5,0
633,2026-02-03 10:26:16.827297,58,47,159.84,15,1,0
634,2026-02-17 10:26:16.827297,53,25,108.28,42,0,0
635,2026-02-20 10:26:16.827297,44,9,93.64,35,1,0
636,2026-02-27 10:26:16.827297,34,4,38.02,12,3,0
637,2026-02-04 10:26:16.827297,26,14,72.36,6,1,0
638,2026-02-12 10:26:16.827297,50,37,92.46,35,0,0
639,2026-02-03 10:26:16.827297,37,34,26.83,46,6,1
640,2026-02-25 10:26:16.827297,30,11,51.92,8,7,1
641,2026-02-08 10:26:16.827297,45,41,123.66,31,5,0
642,2026-02-11 10:26:16.827297,46,56,149.78,10,3,0
643,2026-02-22 10:26:16.827297,30,3,199.69,7,5,0
644,2026-02-18 10:26:16.827297,52,59,187.29,32,2,0
645,2026-02-18 10:26:16.827297,23,28,132.09,22,7,1
646,2026-02-27 10:26:16.827297,35,29,90.04,24,9,1
647,2026-02-14 10:26:16.827297,22,9,130.87,7,1,0
648,2026-02-08 10:26:16.827297,42,3,159.27,44,4,0
649,2026-02-18 10:26:16.827297,19,25,32.48,21,0,0
650,2026-03-02 10:26:16.827297,27,34,87.88,3,5,0
651,2026-02-06 10:26:16.827297,47,12,169.56,39,1,0
652,2026-02-20 10:26:16.827297,22,42,82.93,2,3,0
653,2026-02-10 10:26:16.827297,50,9,118.66,28,5,0
654,2026-02-08 10:26:16.827297,18,15,121.68,40,9,1
655,2026-02-26 10:26:16.827297,35,40,45.05,28,7,1
656,2026-02-28 10:26:16.827297,49,25,78.82,33,7,1
657,2026-02-19 10:26:16.827297,28,5,73.56,33,5,0
658,2026-02-28 10:26:16.827297,38,11,14.98,27,3,0
659,2026-02-10 10:26:16.827297,43,59,14.6,12,7,1
660,2026-02-18 10:26:16.827297,42,34,168.02,14,7,1
661,2026-02-16 10:26:16.827297,39,24,61.88,22,9,1
662,2026-02-03 10:26:16.827297,44,15,108.43,43,0,0
663,2026-02-28 10:26:16.827297,30,38,66.76,25,3,0
664,2026-02-08 10:26:16.827297,50,8,188.73,3,3,0
665,2026-02-07 10:26:16.827297,51,59,59.27,25,6,1
666,2026-03-03 10:26:16.827297,58,5,91.63,39,6,1
667,2026-02-19 10:26:16.827297,52,48,175.82,8,7,1
668,2026-02-28 10:26:16.827297,18,26,169.97,4,4,0
669,2026-02-12 10:26:16.827297,38,18,45.36,31,6,1
670,2026-02-14 10:26:16.827297,23,6,162.5,19,7,1
671,2026-02-26 10:26:16.827297,45,37,97.06,49,8,1
672,2026-03-01 10:26:16.827297,34,48,101.76,10,2,0
673,2026-02-09 10:26:16.827297,22,13,35.36,14,2,0
674,2026-02-19 10:26:16.827297,48,28,25.31,31,3,0
675,2026-02-05 10:26:16.827297,22,5,148.31,27,4,0
676,2026-02-16 10:26:16.827297,55,13,104.33,21,9,1
677,2026-02-05 10:26:16.827297,20,17,93.0,40,0,0
678,2026-02-27 10:26:16.827297,40,50,148.61,16,6,1
679,2026-02-28 10:26:16.827297,54,40,155.45,25,8,1
680,2026-02-11 10:26:16.827297,54,45,40.19,43,7,1
681,2026-02-24 10:26:16.827297,27,32,125.94,6,4,0
682,2026-02-13 10:26:16.827297,27,29,35.72,41,3,0
683,2026-02-18 10:26:16.827297,36,51,152.76,25,6,1
684,2026-02-25 10:26:16.827297,34,58,134.82,24,4,0
685,2026-02-18 10:26:16.827297,38,3,191.76,9,6,1
686,2026-02-26 10:26:16.827297,31,56,23.1,44,0,0
687,2026-02-20 10:26:16.827297,26,40,20.84,18,0,0
688,2026-02-16 10:26:16.827297,18,34,63.62,10,9,1
689,2026-02-15 10:26:16.827297,30,40,59.72,12,2,0
690,2026-02-19 10:26:16.827297,21,27,56.93,7,1,0
691,2026-02-09 10:26:16.827297,18,13,182.19,39,1,0
692,2026-02-18 10:26:16.827297,57,45,57.41,3,6,1
693,2026-02-03 10:26:16.827297,49,33,61.67,46,9,1
694,2026-02-25 10:26:16.827297,51,6,154.29,30,1,0
695,2026-02-18 10:26:16.827297,45,24,95.45,27,3,0
696,2026-02-17 10:26:16.827297,48,19,157.58,10,1,0
697,2026-02-20 10:26:16.827297,25,16,22.42,42,5,0
698,2026-02-15 10:26:16.827297,56,40,102.64,0,7,1
699,2026-02-23 10:26:16.827297,43,28,16.39,48,9,1
700,2026-02-10 10:26:16.827297,51,33,21.9,46,3,0
701,2026-02-17 10:26:16.827297,20,59,182.22,37,4,0
702,2026-02-20 10:26:16.827297,29,59,36.46,23,3,0
703,2026-03-02 10:26:16.827297,18,48,111.16,46,2,0
704,2026-02-27 10:26:16.827297,22,41,88.11,30,4,0
705,2026-02-19 10:26:16.827297,47,13,76.0,40,8,1
706,2026-02-05 10:26:16.827297,47,43,180.97,45,7,1
707,2026-02-12 10:26:16.827297,34,45,14.15,49,7,1
708,2026-02-09 10:26:16.827297,40,25,136.12,25,7,1
709,2026-02-24 10:26:16.827297,32,53,193.04,48,7,1
710,2026-02-05 10:26:16.827297,54,42,116.43,49,6,1
711,2026-02-18 10:26:16.827297,38,36,188.0,4,7,1
712,2026-02-17 10:26:16.827297,31,27,19.93,19,7,1
713,2026-02-21 10:26:16.827297,19,38,89.57,40,7,1
714,2026-03-03 10:26:16.827297,28,7,59.43,10,9,1
715,2026-02-11 10:26:16.827297,56,5,148.86,32,6,1
716,2026-03-01 10:26:16.827297,55,43,196.45,49,0,0
717,2026-02-15 10:26:16.827297,51,45,58.74,37,3,0
718,2026-02-04 10:26:16.827297,55,58,134.29,26,3,0
719,2026-02-13 10:26:16.827297,51,57,47.64,33,4,0
720,2026-02-18 10:26:16.827297,35,51,117.41,14,9,1
721,2026-02-10 10:26:16.827297,47,31,98.15,31,5,0
722,2026-02-02 10:26:16.827297,32,23,194.68,20,3,0
723,2026-02-09 10:26:16.827297,44,42,125.62,45,1,0
724,2026-02-24 10:26:16.827297,51,10,76.41,4,5,0
725,2026-02-19 10:26:16.827297,55,32,31.68,5,7,1
726,2026-02-05 10:26:16.827297,50,43,38.74,37,7,1
727,2026-02-12 10:26:16.827297,41,53,52.81,21,6,1
728,2026-03-01 10:26:16.827297,32,30,57.68,17,5,0
729,2026-02-27 10:26:16.827297,47,39,171.62,13,1,0
730,2026-02-23 10:26:16.827297,59,31,116.63,9,6,1
731,2026-02-03 10:26:16.827297,34,18,109.44,45,4,0
732,2026-02-26 10:26:16.827297,22,36,31.81,12,5,0
733,2026-02-07 10:26:16.827297,46,2,173.43,30,9,1
734,2026-02-10 10:26:16.827297,21,14,147.33,29,7,1
735,2026-03-02 10:26:16.827297,27,13,22.86,2,7,1
736,2026-02-19 10:26:16.827297,34,29,144.49,29,2,0
737,2026-02-27 10:26:16.827297,27,12,113.27,5,6,1
738,2026-02-04 10:26:16.827297,34,39,25.53,28,0,0
739,2026-02-05 10:26:16.827297,37,2,97.08,7,0,0
740,2026-02-07 10:26:16.827297,41,32,102.09,43,6,1
741,2026-02-24 10:26:16.827297,22,13,41.5,44,9,1
742,2026-02-09 10:26:16.827297,51,46,189.68,42,8,1
743,2026-03-03 10:26:16.827297,23,27,171.5,43,6,1
744,2026-02-12 10:26:16.827297,19,49,137.11,32,9,1
745,2026-02-20 10:26:16.827297,30,41,97.84,16,4,0
746,2026-02-09 10:26:16.827297,28,17,88.24,47,7,1
747,2026-02-21 10:26:16.827297,40,40,133.68,10,1,0
748,2026-02-25 10:26:16.827297,33,31,113.63,12,8,1
749,2026-02-17 10:26:16.827297,48,34,21.83,49,5,0
750,2026-02-10 10:26:16.827297,28,24,107.38,10,8,1
751,2026-02-08 10:26:16.827297,33,45,163.22,30,1,0
752,2026-02-21 10:26:16.827297,25,35,97.26,27,2,0
753,2026-02-03 10:26:16.827297,21,48,19.87,43,7,1
754,2026-02-10 10:26:16.827297,57,6,159.39,5,0,0
755,2026-02-06 10:26:16.827297,21,19,48.26,40,9,1
756,2026-02-16 10:26:16.827297,42,30,59.14,15,6,1
757,2026-03-01 10:26:16.827297,20,7,41.29,3,6,1
758,2026-02-12 10:26:16.827297,49,10,72.74,34,0,0
759,2026-02-18 10:26:16.827297,20,41,153.78,47,8,1
760,2026-03-01 10:26:16.827297,44,32,108.68,25,7,1
761,2026-03-03 10:26:16.827297,46,34,48.93,11,3,0
762,2026-02-06 10:26:16.827297,49,28,176.79,10,9,1
763,2026-02-11 10:26:16.827297,36,15,177.12,36,4,0
764,2026-02-17 10:26:16.827297,38,30,175.41,24,1,0
765,2026-03-03 10:26:16.827297,22,37,55.37,17,8,1
766,2026-02-15 10:26:16.827297,35,29,95.74,18,5,0
767,2026-03-02 10:26:16.827297,45,22,197.15,22,2,0
768,2026-02-03 10:26:16.827297,59,4,156.68,37,6,1
769,2026-02-12 10:26:16.827297,39,20,15.16,17,8,1
770,2026-02-26 10:26:16.827297,38,32,22.39,25,2,0
771,2026-02-24 10:26:16.827297,23,36,98.15,5,1,0
772,2026-02-03 10:26:16.827297,18,50,182.75,3,6,1
773,2026-02-16 10:26:16.827297,22,4,112.35,43,6,1
774,2026-02-13 10:26:16.827297,58,27,104.58,28,3,0
775,2026-03-03 10:26:16.827297,29,17,30.04,33,8,1
776,2026-03-01 10:26:16.827297,43,12,134.79,16,7,1
777,2026-02-04 10:26:16.827297,51,22,166.2,42,0,0
778,2026-03-01 10:26:16.827297,31,17,82.28,42,0,0
779,2026-02-27 10:26:16.827297,43,10,157.37,15,4,0
780,2026-02-05 10:26:16.827297,44,54,193.25,1,5,0
781,2026-02-20 10:26:16.827297,26,1,48.72,33,2,0
782,2026-02-20 10:26:16.827297,43,22,109.43,7,8,1
783,2026-02-12 10:26:16.827297,39,26,64.56,12,9,1
784,2026-02-19 10:26:16.827297,47,56,160.64,41,5,0
785,2026-02-12 10:26:16.827297,34,59,119.74,7,3,0
786,2026-02-23 10:26:16.827297,43,18,130.57,29,6,1
787,2026-02-25 10:26:16.827297,53,50,161.6,31,7,1
788,2026-02-28 10:26:16.827297,18,14,85.23,35,8,1
789,2026-02-13 10:26:16.827297,25,47,183.87,46,5,0
790,2026-02-10 10:26:16.827297,52,29,111.28,29,5,0
791,2026-02-13 10:26:16.827297,32,12,40.01,0,7,1
792,2026-02-26 10:26:16.827297,39,36,142.22,42,4,0
793,2026-02-05 10:26:16.827297,31,59,160.72,38,2,0
794,2026-02-19 10:26:16.827297,43,35,70.18,16,2,0
795,2026-02-21 10:26:16.827297,45,52,172.86,19,5,0
796,2026-02-19 10:26:16.827297,40,12,182.17,23,1,0
797,2026-02-19 10:26:16.827297,31,7,62.61,49,5,0
798,2026-02-04 10:26:16.827297,41,29,196.87,21,5,0
799,2026-02-07 10:26:16.827297,19,11,36.74,28,7,1
800,2026-02-10 10:26:16.827297,43,33,48.38,21,6,1
801,2026-02-04 10:26:16.827297,31,6,45.0,43,7,1
802,2026-02-12 10:26:16.827297,24,47,179.86,8,8,1
803,2026-02-17 10:26:16.827297,20,15,134.32,36,5,0
804,2026-02-11 10:26:16.827297,40,32,38.9,9,2,0
805,2026-02-19 10:26:16.827297,35,51,93.66,35,9,1
806,2026-02-10 10:26:16.827297,55,11,126.91,36,2,0
807,2026-02-21 10:26:16.827297,52,58,25.86,27,0,0
808,2026-02-13 10:26:16.827297,32,23,177.66,27,4,0
809,2026-02-24 10:26:16.827297,42,26,162.68,41,3,0
810,2026-02-12 10:26:16.827297,54,34,105.99,42,8,1
811,2026-02-24 10:26:16.827297,45,46,193.75,20,8,1
812,2026-02-22 10:26:16.827297,27,34,89.37,23,4,0
813,2026-02-06 10:26:16.827297,56,29,196.98,41,9,1
814,2026-02-16 10:26:16.827297,34,4,136.9,39,3,0
815,2026-02-13 10:26:16.827297,56,17,130.59,1,6,1
816,2026-02-06 10:26:16.827297,39,35,41.53,7,5,0
817,2026-02-09 10:26:16.827297,43,13,177.57,47,3,0
818,2026-02-21 10:26:16.827297,42,41,91.22,26,9,1
819,2026-02-19 10:26:16.827297,34,39,40.82,21,1,0
820,2026-02-04 10:26:16.827297,30,15,12.4,36,0,0
821,2026-02-23 10:26:16.827297,37,55,116.35,26,3,0
822,2026-02-12 10:26:16.827297,42,29,110.21,28,3,0
823,2026-02-08 10:26:16.827297,21,29,146.68,2,0,0
824,2026-02-13 10:26:16.827297,27,11,179.15,43,5,0
825,2026-02-16 10:26:16.827297,20,52,25.09,12,3,0
826,2026-02-25 10:26:16.827297,58,32,148.98,44,0,0
827,2026-02-13 10:26:16.827297,35,2,45.61,9,0,0
828,2026-02-20 10:26:16.827297,53,47,173.05,35,0,0
829,2026-02-17 10:26:16.827297,39,14,165.62,8,7,1
830,2026-02-09 10:26:16.827297,51,20,112.75,26,9,1
831,2026-02-18 10:26:16.827297,25,22,144.95,33,7,1
832,2026-02-21 10:26:16.827297,57,11,69.73,0,1,0
833,2026-02-06 10:26:16.827297,36,27,99.52,31,6,1
834,2026-02-22 10:26:16.827297,59,3,166.11,24,7,1
835,2026-02-05 10:26:16.827297,58,17,97.26,28,7,1
836,2026-02-21 10:26:16.827297,54,44,77.98,6,9,1
837,2026-02-26 10:26:16.827297,23,56,103.9,48,6,1
838,2026-03-02 10:26:16.827297,43,28,167.37,2,4,0
839,2026-02-21 10:26:16.827297,51,29,73.69,19,0,0
840,2026-02-13 10:26:16.827297,23,21,43.01,19,8,1
841,2026-02-26 10:26:16.827297,54,47,145.28,29,6,1
842,2026-02-18 10:26:16.827297,50,16,166.94,34,1,0
843,2026-02-12 10:26:16.827297,39,37,29.12,34,5,0
844,2026-02-26 10:26:16.827297,38,59,55.58,48,1,0
845,2026-02-15 10:26:16.827297,23,20,36.97,38,0,0
846,2026-02-22 10:26:16.827297,23,6,76.11,26,6,1
847,2026-02-04 10:26:16.827297,21,19,95.57,25,1,0
848,2026-03-03 10:26:16.827297,47,57,152.28,13,1,0
849,2026-03-01 10:26:16.827297,28,5,133.72,16,4,0
850,2026-02-24 10:26:16.827297,47,3,127.98,17,4,0
851,2026-02-24 10:26:16.827297,48,59,76.95,44,6,1
852,2026-02-05 10:26:16.827297,41,1,169.88,28,0,0
853,2026-02-12 10:26:16.827297,26,58,99.54,19,7,1
854,2026-02-10 10:26:16.827297,20,38,196.03,26,2,0
855,2026-02-17 10:26:16.827297,48,15,130.49,17,3,0
856,2026-02-08 10:26:16.827297,57,34,33.99,3,8,1
857,2026-02-25 10:26:16.827297,54,35,138.47,0,3,0
858,2026-02-21 10:26:16.827297,53,49,71.77,49,9,1
859,2026-02-25 10:26:16.827297,41,25,140.4,0,4,0
860,2026-02-03 10:26:16.827297,48,24,23.23,25,6,1
861,2026-02-28 10:26:16.827297,23,12,43.23,44,3,0
862,2026-02-07 10:26:16.827297,19,18,172.59,19,0,0
863,2026-02-20 10:26:16.827297,37,15,53.16,22,8,1
864,2026-02-06 10:26:16.827297,45,44,169.04,9,3,0
865,2026-02-26 10:26:16.827297,28,16,63.06,10,8,1
866,2026-02-18 10:26:16.827297,21,27,132.15,40,5,0
867,2026-02-20 10:26:16.827297,32,8,141.89,40,0,0
868,2026-02-21 10:26:16.827297,23,46,107.4,4,2,0
869,2026-02-13 10:26:16.827297,47,25,68.01,0,1,0
870,2026-02-11 10:26:16.827297,55,17,50.4,16,8,1
